City,UFO_type,Reports,latest_report_date
Crestline,unknown,2,10/28/09
Crestline,fireball,1,7/4/07
Crestline,rectangle,1,7/16/99
Crestline,sphere,1,3/15/08
Creston,light,1,6/13/00
Crockett,circle,1,2/12/04
Crockett,sphere,1,6/1/63
Cudahy,circle,3,7/17/13
Cudahy,fireball,2,5/11/13
Cudahy,light,1,7/3/13
Cudahy,other,1,8/27/06
Culver City,light,4,12/31/13
Culver City,circle,3,4/8/10
Culver City,cigar,2,4/30/13
Culver City,unknown,2,10/5/05
Culver City,chevron,1,8/5/08
Culver City,disk,1,1/8/13
Culver City,other,1,9/2/99
Culver City,oval,1,8/11/65
Culver City,triangle,1,5/8/05
Cupertino,unknown,2,9/11/13
Cupertino,circle,1,5/19/07
Cupertino,cylinder,1,9/9/06
Cupertino,sphere,1,8/29/08
Cupertino,triangle,1,9/28/03
Cypress,changing,2,7/16/09
Cypress,disk,1,9/30/01
Cypress,fireball,1,6/14/08
Cypress,oval,1,7/1/96
Cypress,triangle,1,10/5/11
Daly City,circle,1,1/15/07
Daly City,light,1,12/13/13
Daly City,triangle,1,12/12/09
Dana Point,triangle,4,11/3/12
Dana Point,sphere,3,1/15/14
Dana Point,circle,2,8/18/10
Dana Point,disk,2,6/21/08
Dana Point,fireball,2,9/13/13
Dana Point,light,2,8/13/00
Dana Point,changing,1,6/14/12
Dana Point,cross,1,5/15/05
Dana Point,formation,1,8/23/13
Danville,fireball,1,1/11/99
Danville,formation,1,12/8/07
Danville,oval,1,3/8/96
Davis,light,8,2/3/12
Davis,circle,4,5/18/12
Davis,triangle,3,6/16/12
Davis,unknown,3,8/12/12
Davis,fireball,2,5/30/12
Davis,cigar,1,4/6/94
Davis,cone,1,8/15/95
Davis,formation,1,12/2/05
Davis,other,1,7/20/09
Davis,teardrop,1,8/18/12
Del Mar,disk,1,1/24/02
Del Mar,fireball,1,9/18/98
Del Mar,formation,1,4/1/00
Del Mar,other,1,3/26/10
Del Mar,sphere,1,1/17/07
Del Mar,triangle,1,11/5/12
Del Mar,unknown,1,7/1/80
Delft Colony,triangle,2,2/2/09
Delft Colony,circle,1,1/28/14
Delft Colony,diamond,1,2/3/04
Delft Colony,other,1,6/6/05
Delft Colony,sphere,1,2/24/09
Delft Colony,unknown,1,12/9/07
Denair,cigar,1,8/31/12
Desert Center,fireball,2,8/30/12
Desert Center,light,2,11/6/13
Desert Center,sphere,2,1/17/14
Desert Center,unknown,2,8/7/13
Desert Center,cylinder,1,4/24/04
Desert Center,oval,1,7/18/10
Desert Hot Springs,triangle,1,1/11/12
Desert Shores,light,1,7/7/00
Diamond Bar,light,6,2/25/10
Diamond Bar,cigar,1,7/13/00
Diamond Bar,circle,1,8/24/03
Diamond Bar,diamond,1,2/23/14
Diamond Bar,disk,1,11/16/99
Diamond Bar,fireball,1,8/11/04
Diamond Bar,formation,1,6/7/04
Diamond Bar,oval,1,7/19/04
Diamond Bar,triangle,1,1/12/11
Diamond Bar,unknown,1,2/3/00
Diamond Springs,circle,1,10/3/13
Diamond Springs,cone,1,9/29/10
Diamond Springs,egg,1,9/1/00
Diamond Springs,fireball,1,3/2/13
Diamond Springs,light,1,9/11/01
Diamond Springs,other,1,6/13/99
Diamond Springs,unknown,1,11/5/12
Discovery Bay,other,2,11/2/07
Discovery Bay,oval,1,11/2/13
Discovery Bay,triangle,1,8/21/11
Dixon,unknown,1,12/9/10
Dorris,light,2,2/3/12
Dorris,changing,1,8/18/04
Dorris,cigar,1,8/15/12
Dorris,circle,1,8/17/03
Dorris,diamond,1,8/18/00
Dorris,fireball,1,9/13/98
Dorris,other,1,2/11/04
Dorris,sphere,1,7/6/02
Dorris,triangle,1,3/4/78
Dos Palos,unknown,1,11/14/05
Downey,circle,4,11/17/04
Downey,sphere,4,4/8/10
Downey,fireball,2,1/7/07
Downey,formation,2,1/2/08
Downey,unknown,2,6/11/95
Downey,chevron,1,3/1/79
Downey,diamond,1,3/5/11
Downey,disk,1,3/16/11
Downey,egg,1,6/20/06
Downey,light,1,2/9/13
Downey,other,1,12/27/08
Downey,oval,1,6/23/12
Downey,rectangle,1,6/4/11
Doyle,light,4,7/16/13
Doyle,disk,2,9/9/99
Doyle,fireball,1,9/9/99
Duarte,light,1,10/30/08
Dublin,disk,3,9/12/08
Dublin,cigar,2,3/31/01
Dublin,circle,2,8/7/08
Dublin,diamond,1,2/27/08
Dublin,light,1,11/11/07
Dublin,other,1,3/19/07
Dublin,oval,1,11/4/08
Dublin,unknown,1,7/9/06
Ducor,triangle,1,11/18/06
Dunsmuir,circle,1,10/31/10
Earlimart,light,2,9/21/13
Earlimart,rectangle,2,6/25/07
Earlimart,sphere,1,6/7/08
Earlimart,unknown,1,6/13/95
East Richmond Heights,light,3,12/31/11
East Richmond Heights,triangle,2,12/31/11
East Richmond Heights,disk,1,8/30/12
East Richmond Heights,oval,1,6/1/67
Eastvale,formation,2,12/31/13
Eastvale,sphere,2,2/22/13
Eastvale,egg,1,1/28/01
Eastvale,fireball,1,2/21/14
Eastvale,light,1,7/13/13
Eastvale,other,1,7/22/08
Edwards,cone,1,12/21/03
Edwards,triangle,1,10/30/05
El Cajon,light,16,4/15/14
El Cajon,triangle,11,6/21/13
El Cajon,unknown,10,4/15/14
El Cajon,circle,7,12/31/11
El Cajon,other,4,1/20/14
El Cajon,sphere,4,8/27/12
El Cajon,formation,3,8/7/11
El Cajon,oval,3,3/29/14
El Cajon,diamond,2,7/19/04
El Cajon,disk,2,3/28/14
El Cajon,changing,1,1/1/09
El Cajon,chevron,1,4/18/01
El Cajon,cigar,1,4/10/98
El Centro,triangle,4,3/26/13
El Centro,light,3,8/13/11
El Centro,cigar,2,7/7/12
El Centro,other,2,8/28/12
El Centro,chevron,1,6/1/97
El Centro,cylinder,1,10/26/08
El Centro,sphere,1,1/10/87
El Centro,unknown,1,12/21/07
El Cerrito,disk,1,12/15/07
El Cerrito,fireball,1,1/10/64
El Dorado Hills,light,6,1/15/14
El Dorado Hills,unknown,4,9/15/09
El Dorado Hills,changing,1,6/5/04
El Dorado Hills,circle,1,9/20/00
El Dorado Hills,flash,1,8/25/99
El Dorado Hills,triangle,1,10/30/08
El Monte,oval,2,7/2/04
El Monte,fireball,1,7/19/06
El Monte,flash,1,7/20/13
El Monte,light,1,11/27/11
El Monte,other,1,6/30/75
El Rancho,changing,1,5/28/02
El Rancho,sphere,1,6/1/94
El Segundo,light,2,10/26/12
El Segundo,sphere,2,1/7/04
El Segundo,fireball,1,1/9/06
El Segundo,other,1,1/1/94
El Segundo,triangle,1,1/2/04
Eldridge,fireball,1,2/1/03
Elk Grove,circle,5,7/31/13
Elk Grove,light,4,7/4/13
Elk Grove,other,4,6/1/11
Elk Grove,sphere,3,2/16/14
Elk Grove,unknown,2,12/12/12
Elk Grove,chevron,1,1/25/13
Elk Grove,cigar,1,4/22/13
Elk Grove,fireball,1,6/2/12
Elk Grove,flash,1,1/28/14
Elk Grove,teardrop,1,2/20/99
Elverta,light,3,8/16/08
Elverta,circle,2,3/12/14
Elverta,other,2,3/22/14
Elverta,rectangle,1,8/14/08
Elverta,sphere,1,1/5/11
Elverta,triangle,1,1/25/06
Emeryville,circle,2,10/29/07
Emeryville,chevron,1,11/15/08
Encinitas,light,4,4/5/14
Encinitas,circle,2,10/5/13
Encinitas,sphere,2,4/13/14
Encinitas,changing,1,1/8/14
Encinitas,diamond,1,5/22/02
Encinitas,disk,1,1/10/07
Encinitas,formation,1,4/5/12
Encinitas,triangle,1,1/28/11
Escalon,light,2,6/26/13
Escondido,light,16,4/18/12
Escondido,circle,5,4/25/13
Escondido,sphere,4,12/15/13
Escondido,formation,3,4/22/14
Escondido,triangle,3,2/24/11
Escondido,unknown,3,11/4/13
Escondido,changing,2,3/2/11
Escondido,cigar,2,8/31/09
Escondido,diamond,2,5/9/10
Escondido,fireball,2,6/22/12
Escondido,other,2,11/20/12
Escondido,oval,2,10/28/08
Escondido,rectangle,2,4/10/14
Escondido,cone,1,1/16/03
Escondido,cylinder,1,7/2/07
Escondido,flash,1,7/18/09
Escondido,teardrop,1,6/15/09
Esparto,disk,1,5/15/06
Essex,light,1,11/23/05
Eureka,light,7,4/5/14
Eureka,fireball,4,6/30/12
Eureka,triangle,4,1/20/07
Eureka,cigar,2,3/15/13
Eureka,oval,2,12/6/11
Eureka,sphere,2,6/29/12
Eureka,unknown,2,7/16/01
Eureka,changing,1,1/13/12
Eureka,disk,1,4/5/03
Eureka,rectangle,1,11/3/12
Eureka,teardrop,1,12/9/98
Exeter,cigar,2,7/21/80
Exeter,triangle,2,7/23/02
Exeter,formation,1,10/29/12
Exeter,other,1,8/15/04
Fair Oaks,circle,4,3/31/13
Fair Oaks,light,3,8/20/10
Fair Oaks,unknown,3,3/18/14
Fair Oaks,fireball,2,11/10/99
Fair Oaks,oval,2,1/3/13
Fair Oaks,cylinder,1,9/10/99
Fair Oaks,diamond,1,11/5/99
Fair Oaks,disk,1,9/30/92
Fair Oaks,formation,1,2/8/11
Fair Oaks,other,1,4/6/04
Fair Oaks,rectangle,1,12/10/07
Fair Oaks,triangle,1,5/17/01
Fairfax,unknown,1,1/14/09
Fairfield,circle,5,12/24/12
Fairfield,other,5,2/2/14
Fairfield,triangle,5,4/8/13
Fairfield,unknown,5,5/6/10
Fairfield,light,3,7/1/06
Fairfield,cigar,2,6/1/68
Fairfield,disk,2,8/20/13
Fairfield,fireball,2,9/19/00
Fairfield,cone,1,8/23/06
Fairfield,diamond,1,11/1/03
Fairfield,egg,1,2/9/06
Fallbrook,circle,4,2/18/14
Fallbrook,light,3,12/27/13
Fallbrook,other,2,6/9/09
Fallbrook,changing,1,5/1/05
Fallbrook,cylinder,1,4/26/03
Fallbrook,disk,1,5/27/03
Fallbrook,fireball,1,4/22/14
Fallbrook,oval,1,8/3/10
Fallbrook,sphere,1,11/11/99
Farmersville,light,2,12/30/02
Felton,circle,1,1/19/07
Felton,oval,1,11/24/12
Fillmore,disk,1,2/23/01
Fillmore,formation,1,6/15/65
Fillmore,light,1,1/7/09
Fillmore,oval,1,4/8/14
Fillmore,rectangle,1,7/5/11
Fillmore,unknown,1,8/11/08
Firebaugh,light,1,1/10/14
Firebaugh,triangle,1,11/23/87
Folsom,circle,3,11/20/08
Folsom,triangle,3,1/17/06
Folsom,unknown,3,7/19/11
Folsom,disk,2,11/11/10
Folsom,chevron,1,8/12/13
Folsom,cylinder,1,8/24/05
Folsom,formation,1,12/3/05
Folsom,light,1,3/21/14
Folsom,other,1,3/11/06
Fontana,light,11,8/17/11
Fontana,unknown,10,3/22/06
Fontana,circle,4,3/25/12
Fontana,formation,3,5/16/10
Fontana,disk,2,9/25/10
Fontana,fireball,2,3/15/14
Fontana,other,2,6/25/11
Fontana,changing,1,11/18/03
Fontana,teardrop,1,7/19/12
Fontana,triangle,1,8/25/97
Foothill Ranch,disk,2,2/6/07
Foothill Ranch,flash,1,11/5/08
Foothill Ranch,light,1,2/27/08
Foothill Ranch,oval,1,5/26/03
Forest Falls,light,6,7/23/11
Forest Falls,circle,4,8/12/13
Forest Falls,sphere,3,8/22/12
Forest Falls,oval,2,8/30/07
Forest Falls,fireball,1,3/21/97
Forest Falls,flash,1,8/18/10
Forest Falls,triangle,1,3/29/11
Forest Falls,unknown,1,11/4/00
Foresthill,cigar,1,7/28/81
Foresthill,circle,1,12/31/06
Foresthill,other,1,6/21/12
Forestville,formation,3,7/8/12
Forestville,disk,2,8/7/99
Forestville,light,2,12/31/06
Forestville,other,2,7/30/07
Forestville,sphere,2,7/8/12
Forestville,diamond,1,6/1/96
Forestville,fireball,1,9/4/03
Forestville,rectangle,1,4/16/12
Fort Bragg,disk,1,12/13/06
Fort Bragg,light,1,3/27/00
Fort Jones,triangle,2,9/13/10
Fortuna,light,4,4/9/11
Fortuna,circle,2,1/30/02
Fortuna,fireball,2,10/27/04
Fortuna,oval,2,9/21/08
Fortuna,triangle,2,1/21/09
Fortuna,sphere,1,3/15/08
Fortuna,unknown,1,2/3/03
Foster City,light,1,12/22/02
Foster City,rectangle,1,11/25/01
Foster City,triangle,1,11/18/01
Fountain Valley,light,4,9/16/12
Fountain Valley,formation,2,1/5/13
Fountain Valley,circle,1,8/20/07
Fountain Valley,disk,1,2/20/06
Fountain Valley,other,1,9/28/12
Fountain Valley,oval,1,9/5/12
Fountain Valley,sphere,1,6/30/65
Fountain Valley,unknown,1,9/17/12
Fowler,rectangle,1,10/4/13
Frazier Park,circle,1,4/4/06
Frazier Park,light,1,4/18/04
Frazier Park,teardrop,1,1/27/09
Fremont,light,5,12/9/13
Fremont,triangle,5,12/27/10
Fremont,circle,3,2/16/13
Fremont,disk,3,4/26/07
Fremont,fireball,2,1/18/09
Fremont,formation,2,3/21/08
Fremont,sphere,2,8/9/08
Fremont,changing,1,9/25/08
Fremont,cylinder,1,7/20/08
Fremont,diamond,1,6/10/81
Fremont,egg,1,5/27/03
Fremont,flash,1,4/28/09
Fremont,other,1,6/19/08
Fremont,oval,1,4/9/08
Fremont,rectangle,1,8/29/04
French Camp,unknown,1,11/23/96
Fresno,light,32,2/26/14
Fresno,triangle,17,12/28/13
Fresno,unknown,10,2/24/14
Fresno,formation,8,8/24/12
Fresno,oval,8,3/28/14
Fresno,sphere,8,2/21/14
Fresno,disk,5,12/20/07
Fresno,fireball,5,4/5/14
Fresno,other,5,2/1/14
Fresno,circle,4,5/15/13
Fresno,changing,3,8/13/12
Fresno,chevron,2,4/5/03
Fresno,cigar,2,9/2/05
Fresno,rectangle,2,1/21/09
Fresno,egg,1,6/22/07
Friant,light,1,9/25/12
Fullerton,fireball,5,2/1/12
Fullerton,changing,4,4/24/11
Fullerton,other,4,12/20/09
Fullerton,circle,3,1/16/09
Fullerton,oval,3,12/30/04
Fullerton,disk,2,8/20/11
Fullerton,flash,2,10/3/11
Fullerton,light,2,3/31/06
Fullerton,sphere,2,4/3/12
Fullerton,triangle,2,12/23/02
Fullerton,chevron,1,7/16/05
Fullerton,cone,1,11/12/07
Fullerton,egg,1,1/13/12
Fullerton,teardrop,1,3/23/00
Fullerton,unknown,1,3/20/14
Furnace Creek,unknown,1,11/15/90
Galt,fireball,1,11/10/07
Garberville,disk,1,6/30/66
Garden Grove,light,11,12/12/13
Garden Grove,sphere,4,9/1/10
Garden Grove,diamond,3,3/14/14
Garden Grove,unknown,3,2/7/14
Garden Grove,teardrop,2,12/24/13
Garden Grove,chevron,1,12/29/00
Garden Grove,cylinder,1,3/3/07
Garden Grove,disk,1,4/2/07
Garden Grove,flash,1,2/6/08
Garden Grove,oval,1,3/1/06
Garden Grove,rectangle,1,6/30/01
Gardena,disk,3,11/27/04
Gardena,chevron,1,9/1/08
Gardena,cigar,1,8/24/08
Gardena,circle,1,3/25/07
Gardena,triangle,1,11/13/04
Gardena,unknown,1,5/8/96
Gasquet,rectangle,1,8/11/99
Gasquet,unknown,1,6/30/10
Gilroy,light,5,11/28/13
Gilroy,fireball,2,12/26/03
Gilroy,flash,2,7/9/10
Gilroy,triangle,2,6/8/02
Gilroy,changing,1,7/9/03
Gilroy,cigar,1,4/16/12
Gilroy,circle,1,1/3/07
Gilroy,diamond,1,3/10/11
Gilroy,formation,1,1/1/14
Gilroy,other,1,3/12/02
Gilroy,rectangle,1,5/11/12
Gilroy,sphere,1,6/20/09
Gilroy,unknown,1,5/11/12
Glen Ellen,light,1,11/28/02
Glen Ellen,unknown,1,11/29/95
Glendale,sphere,5,8/26/11
Glendale,unknown,5,7/6/12
Glendale,disk,4,9/15/12
Glendale,fireball,4,3/10/13
Glendale,circle,3,8/16/10
Glendale,light,3,6/7/08
Glendale,other,3,7/20/12
Glendale,formation,2,3/31/09
Glendale,triangle,2,9/16/07
Glendale,cone,1,6/21/10
Glendale,egg,1,8/1/75
Glendale,flash,1,12/6/11
Glendale,oval,1,9/25/00
Glendora,circle,1,11/29/11
Glendora,unknown,1,1/10/81
Glenhaven,cross,1,12/1/98
Goleta,triangle,4,3/20/11
Goleta,unknown,4,5/11/03
Goleta,other,3,2/4/07
Goleta,sphere,2,12/14/07
Goleta,cigar,1,9/15/07
Goleta,circle,1,3/5/98
Goleta,disk,1,8/7/12
Goleta,flash,1,8/11/05
Goleta,light,1,8/11/02
Goleta,oval,1,12/12/07
Gorman,light,1,11/29/97
Granada Hills,other,1,1/20/99
Grangeville,disk,2,7/23/04
Grangeville,fireball,1,9/5/99
Grangeville,sphere,1,8/12/13
Grangeville,unknown,1,4/17/11
Granite Bay,light,2,7/7/99
Granite Bay,rectangle,1,11/21/08
Graniteville,light,2,4/7/06
Graniteville,changing,1,8/13/00
Graniteville,disk,1,7/1/86
Graniteville,fireball,1,6/1/99
Graniteville,sphere,1,8/14/00
Graniteville,unknown,1,7/19/10
Grass Valley,other,4,5/1/13
Grass Valley,cigar,2,6/30/82
Grass Valley,disk,2,12/2/09
Grass Valley,flash,2,9/26/13
Grass Valley,light,2,3/9/12
Grass Valley,sphere,2,9/5/10
Grass Valley,triangle,2,1/14/09
Grass Valley,chevron,1,11/29/11
Grass Valley,circle,1,6/30/95
Grass Valley,diamond,1,8/28/06
Grass Valley,unknown,1,1/16/10
Graton,triangle,3,7/26/08
Graton,light,2,12/31/13
Graton,unknown,2,3/22/08
Graton,changing,1,9/12/13
Graton,circle,1,6/1/88
Graton,other,1,5/13/05
Graton,sphere,1,8/16/00
Grayson,chevron,1,3/6/09
Greeley Hill,oval,1,9/12/08
Greeley Hill,sphere,1,7/13/91
Green Valley,light,1,9/13/01
Greenfield,light,1,3/9/99
Greenwood,sphere,1,10/28/95
Grenada,fireball,1,8/11/07
Grenada,light,1,6/19/07
Grenada,other,1,6/30/66
Gridley,diamond,1,2/7/05
Gridley,flash,1,8/16/98
Gridley,formation,1,7/21/08
Grizzly Flats,circle,1,2/3/01
Grover Beach,light,2,9/10/02
Grover Beach,diamond,1,11/4/10
Grover Beach,egg,1,2/10/09
Grover Beach,fireball,1,12/6/08
Grover Beach,other,1,2/15/79
Grover Beach,triangle,1,9/8/07
Hacienda Heights,light,2,6/30/13
Half Moon Bay,changing,1,1/17/08
Half Moon Bay,chevron,1,11/23/99
Half Moon Bay,fireball,1,1/1/95
Half Moon Bay,other,1,12/12/50
Hanford,disk,1,11/15/08
Hanford,fireball,1,11/5/05
Harbor City,triangle,1,11/11/11
Harbor City,unknown,1,12/21/08
Hawthorne,light,3,2/1/04
Hawthorne,other,3,8/5/09
Hawthorne,circle,2,2/2/09
Hawthorne,fireball,1,7/4/11
Hawthorne,oval,1,5/16/12
Hayfork,fireball,1,5/16/08
Hayward,light,6,12/25/13
Hayward,circle,2,11/12/06
Hayward,changing,1,10/3/00
Hayward,chevron,1,10/5/12
Hayward,disk,1,11/16/10
Hayward,egg,1,11/14/02
Hayward,fireball,1,6/6/99
Hayward,triangle,1,11/9/03
Healdsburg,triangle,3,8/25/01
Healdsburg,light,2,9/2/09
Healdsburg,rectangle,2,9/5/01
Healdsburg,cigar,1,4/5/12
Healdsburg,circle,1,6/22/03
Healdsburg,disk,1,11/15/09
Healdsburg,fireball,1,6/15/98
Healdsburg,other,1,3/3/04
Healdsburg,unknown,1,9/22/13
Hemet,triangle,5,12/4/07
Hemet,light,4,9/10/13
Hemet,unknown,4,9/6/13
Hemet,fireball,3,6/25/13
Hemet,oval,3,7/16/10
Hemet,diamond,2,9/7/11
Hemet,changing,1,6/16/12
Hemet,cylinder,1,1/15/70
Hemet,disk,1,1/28/06
Hemet,sphere,1,4/21/12
Hermosa Beach,changing,2,11/6/10
Hermosa Beach,disk,2,9/13/08
Hermosa Beach,triangle,2,11/17/08
Hermosa Beach,cigar,1,9/8/67
Hermosa Beach,egg,1,11/2/11
Hermosa Beach,light,1,5/13/11
Hermosa Beach,oval,1,11/12/08
Hesperia,light,9,12/31/13
Hesperia,triangle,4,8/1/13
Hesperia,disk,3,11/9/09
Hesperia,fireball,3,6/27/99
Hesperia,diamond,1,5/15/02
Hesperia,egg,1,6/1/77
Hesperia,other,1,2/2/99
Hesperia,oval,1,12/10/02
Hickman,light,1,11/13/09
Hidden Valley Lake,light,1,8/16/12
Hidden Valley Lake,other,1,8/27/00
Hidden Valley Lake,triangle,1,8/25/12
Highland,circle,1,2/16/09
Highland,other,1,4/16/89
Highland,sphere,1,1/15/08
Highland,triangle,1,12/27/03
Hillsborough,cigar,2,3/30/06
Hillsborough,disk,2,7/27/03
Hillsborough,oval,2,3/15/04
Hollister,circle,3,11/27/13
Hollister,disk,2,12/20/09
Hollister,egg,2,2/15/80
Hollister,light,2,3/13/14
Hollister,sphere,2,1/25/14
Hollister,triangle,2,11/20/13
Hollister,unknown,2,4/7/06
Hollister,fireball,1,9/19/02
Hollister,flash,1,9/29/03
Hollister,other,1,9/22/04
Hollister,rectangle,1,4/22/11
Holtville,formation,1,12/4/08
Homeland,oval,1,1/3/12
Homestead Valley,circle,2,9/10/11
Homestead Valley,fireball,1,4/15/92
Homestead Valley,other,1,6/1/04
Hopland,other,1,9/19/05
Huntington Beach,light,14,2/2/14
Huntington Beach,circle,7,4/8/11
Huntington Beach,sphere,6,6/17/12
Huntington Beach,fireball,5,4/24/14
Huntington Beach,triangle,5,5/3/13
Huntington Beach,disk,4,8/29/12
Huntington Beach,other,4,6/14/10
Huntington Beach,rectangle,3,5/30/11
Huntington Beach,changing,2,12/15/09
Huntington Beach,cross,2,3/18/06
Huntington Beach,oval,2,12/4/12
Huntington Beach,unknown,2,1/9/14
Huntington Beach,cigar,1,6/15/73
Huntington Beach,cylinder,1,7/4/10
Huntington Beach,diamond,1,7/17/01
Huntington Beach,egg,1,7/22/04
Huntington Park,changing,2,3/1/08
Huntington Park,disk,2,12/20/78
Huntington Park,unknown,2,8/25/09
Huntington Park,circle,1,6/15/52
Huntington Park,formation,1,12/28/13
Huntington Park,light,1,9/25/12
Huntington Park,triangle,1,9/8/04
Huron,unknown,2,6/21/02
Huron,light,1,8/31/03
Huron,triangle,1,6/30/09
Imperial,diamond,1,3/3/05
Imperial,disk,1,8/29/12
Imperial,light,1,4/15/02
Imperial Beach,fireball,3,4/14/13
Imperial Beach,light,2,3/15/00
Imperial Beach,changing,1,7/13/06
Imperial Beach,other,1,9/9/78
Imperial Beach,oval,1,2/28/11
Indio,fireball,4,4/21/14
Indio,light,4,7/4/10
Indio,other,3,6/19/04
Indio,triangle,2,4/21/12
Indio,cigar,1,11/3/06
Indio,circle,1,4/10/05
Indio,flash,1,6/12/10
Indio,formation,1,4/2/10
Indio,oval,1,3/13/06
Indio,unknown,1,5/26/01
Industry,unknown,3,2/15/14
Industry,circle,2,2/8/13
Industry,chevron,1,9/1/77
Industry,diamond,1,4/15/08
Industry,light,1,6/1/99
Industry,oval,1,9/18/98
Industry,sphere,1,3/13/99
Industry,teardrop,1,3/13/12
Industry,triangle,1,7/20/12
Inglewood,circle,1,12/30/04
Inglewood,disk,1,7/1/03
Inglewood,light,1,12/4/10
Inglewood,rectangle,1,11/3/10
Inglewood,triangle,1,7/8/05
Inglewood,unknown,1,7/28/02
Inyokern,circle,1,12/23/03
Ione,formation,1,10/5/02
Irvine,circle,18,9/28/12
Irvine,unknown,7,4/29/13
Irvine,disk,5,3/19/12
Irvine,other,5,12/22/11
Irvine,triangle,4,1/25/14
Irvine,changing,3,3/31/13
Irvine,oval,3,5/11/13
Irvine,sphere,3,7/15/13
Irvine,diamond,2,2/12/09
Irvine,light,2,8/6/08
Irvine,chevron,1,1/29/03
Irvine,cigar,1,11/21/03
Irvine,cone,1,3/26/96
Irvine,cylinder,1,9/3/12
Irvine,egg,1,2/11/04
Irvine,fireball,1,1/18/09
Irwindale,changing,1,7/16/13
Irwindale,cigar,1,6/10/58
Irwindale,fireball,1,6/8/12
Irwindale,light,1,6/15/98
Irwindale,triangle,1,9/30/12
Jackson,oval,1,11/5/10
Janesville,triangle,1,1/20/08
Joshua Tree,disk,2,8/12/11
Joshua Tree,fireball,2,12/30/11
Joshua Tree,light,2,9/13/12
Joshua Tree,unknown,2,1/5/10
Joshua Tree,egg,1,6/30/78
Joshua Tree,formation,1,5/15/67
Joshua Tree,other,1,2/7/98
June Lake,disk,2,11/1/78
June Lake,circle,1,12/11/03
June Lake,sphere,1,7/14/05
Keeler,light,2,8/20/01
Keeler,oval,1,6/28/08
Keeler,triangle,1,1/26/12
Keeler,unknown,1,2/7/04
Keene,disk,1,9/26/98
Kelseyville,fireball,3,6/15/12
Kelseyville,light,3,7/1/03
Kelseyville,circle,2,12/21/03
Kelseyville,unknown,2,6/29/13
Kelseyville,cylinder,1,3/31/07
Kelseyville,disk,1,3/12/05
Kelseyville,other,1,8/2/05
Kelseyville,triangle,1,6/1/98
Kentfield,disk,1,8/30/05
Kentfield,sphere,1,3/13/13
Kentfield,unknown,1,3/14/03
Kerman,light,2,7/23/04
Kerman,flash,1,8/15/03
Kerman,formation,1,3/23/14
Kerman,unknown,1,7/3/13
Kernville,chevron,1,7/23/02
Kernville,fireball,1,7/15/94
Kernville,light,1,5/25/03
Kernville,other,1,7/17/04
Kettleman City,triangle,2,2/9/10
Kettleman City,light,1,12/22/00
Keyes,light,1,7/14/11
Kingsburg,triangle,1,7/6/04
Kirkwood,light,1,8/11/12
Kirkwood,other,1,6/23/01
Klamath,light,1,11/25/10
Klamath River,light,1,10/4/12
La Canada Flintridge,circle,1,9/7/09
La Canada Flintridge,other,1,11/14/03
La Canada Flintridge,triangle,1,10/29/00
La Crescenta,chevron,1,1/18/04
La Crescenta,circle,1,11/14/07
La Crescenta,cylinder,1,4/5/14
La Crescenta,disk,1,2/9/99
La Crescenta,formation,1,1/1/77
La Crescenta,sphere,1,9/11/07
La Grange,rectangle,1,12/15/78
La Habra,disk,1,9/15/95
La Habra,fireball,1,12/17/98
La Habra,light,1,7/28/11
La Habra,oval,1,8/15/79
La Habra,rectangle,1,2/23/08
La Habra,sphere,1,7/7/70
La Habra,triangle,1,7/15/79
La Jolla,light,3,1/1/08
La Jolla,triangle,2,10/29/08
La Jolla,unknown,1,1/18/03
La Mesa,circle,7,4/23/14
La Mesa,light,6,10/30/12
La Mesa,disk,3,8/15/04
La Mesa,unknown,3,7/4/07
La Mesa,fireball,2,1/1/12
La Mesa,formation,2,1/1/14
La Mesa,triangle,2,1/1/10
La Mesa,changing,1,1/19/08
La Mesa,egg,1,3/7/04
La Mesa,flash,1,8/18/13
La Mesa,oval,1,1/1/12
La Mesa,sphere,1,12/2/13
La Mesa,teardrop,1,5/25/10
La Mirada,light,4,4/8/12
La Mirada,flash,2,5/29/13
La Mirada,cigar,1,6/30/61
La Mirada,fireball,1,4/4/99
La Mirada,other,1,1/1/04
La Mirada,sphere,1,2/23/13
La Puente,light,3,4/7/13
La Puente,other,2,2/15/97
La Puente,oval,2,8/1/08
La Puente,chevron,1,5/17/06
La Puente,circle,1,11/13/02
La Puente,formation,1,6/1/69
La Puente,triangle,1,7/15/66
La Puente,unknown,1,11/12/12
La Quinta,circle,1,11/11/06
La Quinta,formation,1,1/2/00
Lafayette,unknown,3,6/11/12
Lafayette,changing,1,6/14/01
Lafayette,cigar,1,6/2/04
Lafayette,circle,1,7/22/03
Lafayette,disk,1,2/15/70
Lafayette,fireball,1,1/9/05
Laguna Beach,circle,4,12/7/13
Laguna Beach,disk,2,5/7/00
Laguna Beach,light,2,9/3/13
Laguna Beach,unknown,2,2/28/06
Laguna Beach,fireball,1,8/19/10
Laguna Beach,formation,1,8/23/12
Laguna Beach,other,1,2/10/11
Laguna Beach,oval,1,12/15/93
Laguna Beach,sphere,1,1/17/07
Laguna Hills,fireball,3,7/6/12
Laguna Hills,unknown,3,8/1/06
Laguna Hills,disk,2,12/5/11
Laguna Hills,light,2,1/9/04
Laguna Hills,rectangle,2,4/3/08
Laguna Hills,triangle,2,11/24/11
